ncbi_species_taxid	accession	ncbi_organism_name	species	fasta_file_path	ncbi_taxonomy	source	is_published
5062	Aspergillus caperatus DTO 337-E6 v1.0	Aspergillus oryzae	Aspergillus oryzae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspcapp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus oryzae	Mycocosm	N
5064	Aspergillus restrictus CBS 118.33 v1.0	Aspergillus restrictus	Aspergillus restrictus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspres1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus restrictus	Mycocosm	N
5065	Aspergillus umbrosus CBS 117.46 v1.0	Aspergillus sp.	Aspergillus sp.	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspumb1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus sp.	Mycocosm	N
5067	Aspergillus parasiticus CBS 117618 v1.0	Aspergillus parasiticus	Aspergillus parasiticus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Asppar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus parasiticus	Mycocosm	Y
5074	Penicillium brevicompactum ITEM 18316 v1.0	Penicillium brevicompactum	Penicillium brevicompactum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pbre18316_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium brevicompactum	Mycocosm	Y
5074	Penicillium brevicompactum 1011305 v2.0	Penicillium brevicompactum	Penicillium brevicompactum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penbr2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium brevicompactum	Mycocosm	N
5074	Penicillium brevicompactum AgRF18 v1.0	Penicillium brevicompactum	Penicillium brevicompactum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PenbrAgRF18_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium brevicompactum	Mycocosm	N
5076	Penicillium chrysogenum ITEM 4680 v1.0	Penicillium chrysogenum	Penicillium chrysogenum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pchr4680_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium chrysogenum	Mycocosm	N
5077	Penicillium citrinum UNK v1.0	Penicillium citrinum	Penicillium citrinum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penci1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium citrinum	Mycocosm	N
5078	Penicillium griseofulvum PG3	Penicillium griseofulvum	Penicillium griseofulvum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pengri1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium griseofulvum	Mycocosm	Y
5079	Penicillium janthinellum ATCC 10455 v1.0	Penicillium janthinellum	Penicillium janthinellum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penja1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium janthinellum	Mycocosm	N
5081	Penicillium sp. DTU1 v1.0	Penicillium sp.	Penicillium sp.	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspcris1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium sp.	Mycocosm	N
5082	Penicillium roqueforti ITEM 16728 v1.0	Penicillium roqueforti	Penicillium roqueforti	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Proq16728_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium roqueforti	Mycocosm	N
5082	Penicillium roqueforti ITEM 16744 v1.0	Penicillium roqueforti	Penicillium roqueforti	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Proq16744_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium roqueforti	Mycocosm	N
5083	Penicillium canescens ATCC 10419 v1.0	Penicillium canescens	Penicillium canescens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penca1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium canescens	Mycocosm	N
5088	Thermoascus crustaceus CBS 18167	Thermoascus crustaceus	Thermoascus crustaceus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Thecr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Thermoascus;s__Thermoascus crustaceus	Mycocosm	N
5093	Paecilomyces niveus CO7 v1.0	Paecilomyces niveus	Paecilomyces niveus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Bysni1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces niveus	Mycocosm	Y
5094	Talaromyces borbonicus CBS 141340 	Talaromyces		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Talabor1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__;s__	Mycocosm	Y
5101	Amorphotheca resinae v1.0	Amorphotheca resinae	Amorphotheca resinae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Amore1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Amorphothecaceae;g__Amorphotheca;s__Amorphotheca resinae	Mycocosm	Y
5132	Hypomyces rosellus CCMJ2808	Hypomyces rosellus	Hypomyces rosellus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hypros1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypomyces;s__Hypomyces rosellus	Mycocosm	Y
5141	Neurospora crassa FGSC4200 (ORS6a) v2.0	Neurospora crassa	Neurospora crassa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ncrass2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__Neurospora;s__Neurospora crassa	Mycocosm	N
5141	Neurospora crassa FGSC 73 trp-3 v1.0	Neurospora crassa	Neurospora crassa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Neucr_trp3_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__Neurospora;s__Neurospora crassa	Mycocosm	Y
5141	Neurospora crassa clade B FGSC 4830 v1.0	Neurospora crassa	Neurospora crassa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Neucr4830_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__Neurospora;s__Neurospora crassa	Mycocosm	Y
5142	Neurospora intermedia FGSC 2613 v1.0	Neurospora intermedia	Neurospora intermedia	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Neuin1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__Neurospora;s__Neurospora intermedia	Mycocosm	N
5144	Podospora aff. communis PSN243 v1.0	Podospora		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Podcom1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__;s__	Mycocosm	Y
5191	Ascobolus immersus RN42 v1.0	Ascobolus immersus	Ascobolus immersus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ascim1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus;s__Ascobolus immersus	Mycocosm	Y
5193	Morchella ulmaria NRRL36825 v1.0	Morchella		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Morulm1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Morchellaceae;g__;s__	Mycocosm	N
5210	Filobasidium floriforme CBS 6241 v1.0	Filobasidium floriforme	Filobasidium floriforme	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Filflo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium floriforme	Mycocosm	Y
5219	Exidia glandulosa v1.0	Exidia glandulosa	Exidia glandulosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Exigl1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Exidia;s__Exidia glandulosa	Mycocosm	Y
5224	Phleogena faginea OMC 1709 v1.0	Phleogena faginea	Phleogena faginea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phlfa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__Phleogenaceae;g__Phleogena;s__Phleogena faginea	Mycocosm	N
5261	Melampsora lini CH5	Melampsora lini	Melampsora lini	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Melli1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Melampsoraceae;g__Melampsora;s__Melampsora lini	Mycocosm	Y
5278	Leucosporidiella creatinivora UCDFST 62-1032 v1.0	Leucosporidium scottii	Leucosporidium scottii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Leucr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium scottii	Mycocosm	Y
5286	Rhodosporidium toruloides ATCC26217 v1.0	Rhodotorula toruloides	Rhodotorula toruloides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhoto_ATCC26217_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula toruloides	Mycocosm	N
5286	Rhodosporidium toruloides IFO0559_1	Rhodotorula toruloides	Rhodotorula toruloides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhoto_IFO0559_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula toruloides	Mycocosm	Y
5286	Rhodosporidium toruloides IFO0880 v4.0	Rhodotorula toruloides	Rhodotorula toruloides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhoto_IFO0880_4_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula toruloides	Mycocosm	Y
5286	Rhodosporidium toruloides IFO1236_1	Rhodotorula toruloides	Rhodotorula toruloides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhoto_IFO1236_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula toruloides	Mycocosm	Y
5288	Rhodosporidium diobovatum 08-225 v1.0	Rhodotorula diobovata	Rhodotorula diobovata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhodia1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula diobovata	Mycocosm	N
5308	Phlebia radiata Fr. (isolate 79, FBCC0043)	Phlebia radiata	Phlebia radiata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phlrad1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__Phlebia radiata	Mycocosm	Y
5319	Irpex lacteus CCBAS Fr. 238 617/93 v1.0	Irpex lacteus	Irpex lacteus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Irplac1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex lacteus	Mycocosm	Y
5319	Irpex lacteus DSM 1183 v1.0	Irpex lacteus	Irpex lacteus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Irplac1183_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex lacteus	Mycocosm	N
5322	Pleurotus ostreatus DSM 11191 v1.0	Pleurotus ostreatus	Pleurotus ostreatus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PleosDSM11191_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Pleurotus;s__Pleurotus ostreatus	Mycocosm	N
5322	Pleurotus ostreatus PC9 v1.0	Pleurotus ostreatus	Pleurotus ostreatus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PleosPC9_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Pleurotus;s__Pleurotus ostreatus	Mycocosm	Y
5323	Pleurotus eryngii ATCC 90797 v1.0	Pleurotus eryngii	Pleurotus eryngii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pleery1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Pleurotus;s__Pleurotus eryngii	Mycocosm	Y
5325	Trametes versicolor ATCC 20869	Trametes versicolor	Trametes versicolor	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Traver1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes versicolor	Mycocosm	N
5331	Bjerkandera adusta v1.0	Bjerkandera adusta	Bjerkandera adusta	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Bjead1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera adusta	Mycocosm	Y
5334	Schizophyllum commune 207.1 v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco2071_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5334	Schizophyllum commune 223.1 v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco2231_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5334	Schizophyllum commune 225.1 v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco2251_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5334	Schizophyllum commune 227.1 v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco2271_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5334	Schizophyllum commune 227.2 v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco2272_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5334	Schizophyllum commune H4-8 v3.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco3_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	Y
5334	Schizophyllum commune UNK v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/SchcoUNK_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5334	Schizophyllum commune ZB1 v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/SchcoZB1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5334	Schizophyllum commune ZB2 v1.0	Schizophyllum commune	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/SchcoZB2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	N
5346	Coprinopsis cinerea	Coprinopsis cinerea	Coprinopsis cinerea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Copci1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis cinerea	Mycocosm	Y
5353	Lentinula edodes CS-584 v1.0	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Led_CS584_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5353	Lentinula edodes B17 v1.3	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LedB17_3_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5353	Lentinula edodes TMI1148 v1.0	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LedTMI1148_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5353	Lentinula edodes TMI1633 v1.0	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LedTMI1633_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5353	Lentinula edodes VB361 v1.0	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LedVB361_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5353	Lentinula edodes NBRC 111202	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lened1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5353	Lentinula edodes Le(Bin) 0899 ss11 v1.0	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lenedo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5353	Lentinula edodes W1-26 v1.0	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lentinedodes1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5364	Heliocybe sulcata OMC1185 v1.0	Heliocybe sulcata	Heliocybe sulcata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Helsul1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gloeophyllales;f__Gloeophyllaceae;g__Heliocybe;s__Heliocybe sulcata	Mycocosm	Y
5365	Lentinus tigrinus v1.0	Lentinus tigrinus	Lentinus tigrinus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sisbr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lentinus;s__Lentinus tigrinus	Mycocosm	N
5372	Paragyrodon sphaerosporus FC442 v2.0	Paragyrodon sphaerosporus	Paragyrodon sphaerosporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Parsph2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gyrodontaceae;g__Paragyrodon;s__Paragyrodon sphaerosporus	Mycocosm	N
5383	Suillus spraguei EM44 v1.0	Suillus spraguei	Suillus spraguei	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suipic1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus spraguei	Mycocosm	Y
5384	Suillus luteus UH-Slu-Lm8-n1 v3.0	Suillus luteus	Suillus luteus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suilu4_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus luteus	Mycocosm	Y
5384	Suillus luteus 16.09.17.av07 v1.0	Suillus luteus	Suillus luteus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suisuba1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus luteus	Mycocosm	N
