ncbi_species_taxid	accession	ncbi_organism_name	species	fasta_file_path	ncbi_taxonomy	source	is_published
5353	Lentinula edodes W1-26 v1.0	Lentinula edodes	Lentinula edodes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lentinedodes1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula edodes	Mycocosm	Y
5364	Heliocybe sulcata OMC1185 v1.0	Heliocybe sulcata	Heliocybe sulcata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Helsul1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gloeophyllales;f__Gloeophyllaceae;g__Heliocybe;s__Heliocybe sulcata	Mycocosm	Y
5383	Suillus spraguei EM44 v1.0	Suillus spraguei	Suillus spraguei	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suipic1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus spraguei	Mycocosm	Y
5384	Suillus luteus UH-Slu-Lm8-n1 v3.0	Suillus luteus	Suillus luteus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suilu4_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus luteus	Mycocosm	Y
5454	Ascochyta rabiei ArDII	Ascochyta rabiei	Ascochyta rabiei	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ascra1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Ascochyta;s__Ascochyta rabiei	Mycocosm	Y
5465	Colletotrichum orbiculare 104-T	Colletotrichum orbiculare	Colletotrichum orbiculare	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Colorb1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum orbiculare	Mycocosm	Y
5477	Candida boidinii NRRL Y-2332	[Candida] boidinii	[Candida] boidinii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Canbo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Ogataea;s__[Candida] boidinii	Mycocosm	Y
5499	Cladosporium fulvum v1.0	Fulvia fulva	Fulvia fulva	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Clafu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Fulvia;s__Fulvia fulva	Mycocosm	Y
5506	Fusarium commune MPI-SDFR-AT-0072 v1.0	Fusarium		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusco1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__;s__	Mycocosm	Y
5506	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 v1.0	Fusarium		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fuseq1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__;s__	Mycocosm	Y
5507	Fusarium oxysporum f. sp. albedinis isolate 9 v1.0	Fusarium oxysporum	Fusarium oxysporum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusoxalb1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium oxysporum	Mycocosm	Y
5507	Fusarium oxysporum MPI-SDFR-AT-0094 v1.0	Fusarium oxysporum	Fusarium oxysporum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusoxy1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium oxysporum	Mycocosm	Y
5507	Fusarium oxysporum MPI-CAGE-CH-0212 v1.0	Fusarium oxysporum	Fusarium oxysporum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusoxys1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium oxysporum	Mycocosm	Y
5516	Fusarium culmorum UK99	Fusarium culmorum	Fusarium culmorum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fuscu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium culmorum	Mycocosm	Y
5518	Fusarium graminearum v1.0	Fusarium graminearum	Fusarium graminearum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusgr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium graminearum	Mycocosm	Y
5535	Rhodosporidium glutinis ATCC 204091 v1.0	Rhodotorula glutinis	Rhodotorula glutinis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhoglu91_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula glutinis	Mycocosm	Y
5541	Thermomyces lanuginosus SSBP	Thermomyces lanuginosus	Thermomyces lanuginosus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Thelan1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Thermomyces;s__Thermomyces lanuginosus	Mycocosm	Y
5544	Trichoderma harzianum CBS 226.95 v1.0	Trichoderma harzianum	Trichoderma harzianum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Triha1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma harzianum	Mycocosm	Y
5544	Trichoderma harzianum TR274 v1.0	Trichoderma harzianum	Trichoderma harzianum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Trihar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma harzianum	Mycocosm	Y
5548	Trichoderma longibrachiatum ATCC 18648 v3.0	Trichoderma longibrachiatum	Trichoderma longibrachiatum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Trilo3_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma longibrachiatum	Mycocosm	Y
5580	Aureobasidium pullulans var. pullulans EXF-150	Aureobasidium pullulans	Aureobasidium pullulans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aurpu_var_pul1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium pullulans	Mycocosm	Y
5580	Aureobasidium pullulans NBB 7.2.1 v1.0	Aureobasidium pullulans	Aureobasidium pullulans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/AurpulNBB1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium pullulans	Mycocosm	Y
5599	Alternaria alternata SRC1lrK2f v1.0	Alternaria alternata	Alternaria alternata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Altal1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria alternata	Mycocosm	Y
5599	Alternaria alternata MPI-PUGE-AT-0064 v1.0	Alternaria alternata	Alternaria alternata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Altalt1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria alternata	Mycocosm	Y
5601	Capronia semiimmersa CBS27337	Phialophora americana	Phialophora americana	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Capse1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora americana	Mycocosm	Y
5606	Saitoella complicata NRRL Y-17804 v1.0	Saitoella complicata	Saitoella complicata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Saico1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__;o__;f__;g__Saitoella;s__Saitoella complicata	Mycocosm	Y
5619	Cryptococcus wingfieldii CBS 7118	Cryptococcus wingfieldii	Cryptococcus wingfieldii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tsuwi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus wingfieldii	Mycocosm	Y
5630	Laetiporus sulphureus var. sulphureus v1.0	Laetiporus sulphureus	Laetiporus sulphureus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Laesu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Laetiporaceae;g__Laetiporus;s__Laetiporus sulphureus	Mycocosm	Y
5632	Trametes betulina CIRM-BRFM 1801 v1.0	Lenzites betulinus	Lenzites betulinus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Trabet1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lenzites;s__Lenzites betulinus	Mycocosm	Y
5643	Pycnoporus cinnabarinus CIRM-BRFM 137 v1.0	Trametes cinnabarina	Trametes cinnabarina	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pycci1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes cinnabarina	Mycocosm	Y
13290	Tilletia caries DAOM 238032	Tilletia caries	Tilletia caries	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tilcar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Tilletiales;f__Tilletiaceae;g__Tilletia;s__Tilletia caries	Mycocosm	Y
13291	Tilletia controversa DAOM 236426	Tilletia controversa	Tilletia controversa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tilco1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Tilletiales;f__Tilletiaceae;g__Tilletia;s__Tilletia controversa	Mycocosm	Y
13706	Syncephalastrum racemosum NRRL 2496 v1.0	Syncephalastrum racemosum	Syncephalastrum racemosum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Synrac1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Syncephalastraceae;g__Syncephalastrum;s__Syncephalastrum racemosum	Mycocosm	Y
27322	Metschnikowia bicuspidata single-cell v1.0	Metschnikowia bicuspidata	Metschnikowia bicuspidata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Metbi_SCcomb_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia;s__Metschnikowia bicuspidata	Mycocosm	Y
27322	Metschnikowia bicuspidata NRRL YB-4993 v1.0	Metschnikowia bicuspidata	Metschnikowia bicuspidata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Metbi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia;s__Metschnikowia bicuspidata	Mycocosm	Y
27334	Penicillium expansum d1	Penicillium expansum	Penicillium expansum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penexp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium expansum	Mycocosm	Y
27335	Verticillium alfalfae VaMs.102	Verticillium albo-atrum	Verticillium albo-atrum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Veral1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium albo-atrum	Mycocosm	Y
27337	Verticillium dahliae VdLs.17	Verticillium dahliae	Verticillium dahliae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Verda1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium dahliae	Mycocosm	Y
27337	Verticillium dahliae MPI-CAGE-AT-0001 v1.0	Verticillium dahliae	Verticillium dahliae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Verdah1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium dahliae	Mycocosm	Y
27339	Cladonia grayi Cgr/DA2myc/ss v2.0	Cladonia grayi	Cladonia grayi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Clagr3_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Cladoniaceae;g__Cladonia;s__Cladonia grayi	Mycocosm	Y
27342	Schizopora paradoxa KUC8140 v1.0	Schizopora paradoxa	Schizopora paradoxa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schpa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Schizopora;s__Schizopora paradoxa	Mycocosm	Y
28573	Talaromyces islandicus WF3812	Talaromyces islandicus	Talaromyces islandicus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Talis1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces islandicus	Mycocosm	Y
29001	Alternaria brassicicola	Alternaria brassicicola	Alternaria brassicicola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Altbr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria brassicicola	Mycocosm	Y
29833	Hanseniaspora uvarum AWRI3580	Hanseniaspora uvarum	Hanseniaspora uvarum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hanuv1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora;s__Hanseniaspora uvarum	Mycocosm	Y
29835	Saturnispora dispora NRRL Y-1447	Saturnispora dispora	Saturnispora dispora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Satdi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Saturnispora;s__Saturnispora dispora	Mycocosm	Y
29845	Penicillium vulpinum IBT 29486	Penicillium vulpinum	Penicillium vulpinum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penvul1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium vulpinum	Mycocosm	Y
29856	Clonostachys rosea IK726	Clonostachys rosea	Clonostachys rosea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cloros1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys rosea	Mycocosm	Y
29880	Pseudoneurospora amorphoporcata CBS626.80 v1.0	Gelasinospora		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Gelamo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__;s__	Mycocosm	Y
29910	Tolypocladium inflatum NRRL 8044	Tolypocladium inflatum	Tolypocladium inflatum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tolinf1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium;s__Tolypocladium inflatum	Mycocosm	Y
29922	Mucor mucedo NRRL 3635 v1.0	Mucor mucedo	Mucor mucedo	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Mucmuc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor mucedo	Mycocosm	Y
29923	Amylomyces rouxii NRRL 5866 v1.0	Amylomyces rouxii	Amylomyces rouxii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Amyrou1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Amylomyces;s__Amylomyces rouxii	Mycocosm	Y
29924	Mucor lusitanicus (circinelloides) MU402 v1.0	Mucor lusitanicus	Mucor lusitanicus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Muccir1_3_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor lusitanicus	Mycocosm	Y
33203	Purpureocillium lilacinum PLFJ-1	Purpureocillium lilacinum	Purpureocillium lilacinum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Purli1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium;s__Purpureocillium lilacinum	Mycocosm	Y
34349	Mixia osmundae IAM 14324 v1.0	Mixia osmundae	Mixia osmundae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Mixos1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Mixiomycetes;o__Mixiales;f__Mixiaceae;g__Mixia;s__Mixia osmundae	Mycocosm	Y
34381	Aspergillus japonicus CBS 114.51 v1.0	Aspergillus japonicus	Aspergillus japonicus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspjap1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus japonicus	Mycocosm	Y
34388	Trichophyton violaceum CMCC(F)T3l	Trichophyton violaceum	Trichophyton violaceum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Trivi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton violaceum	Mycocosm	Y
34458	Ganoderma boninense G3 v1.0	Ganoderma boninense	Ganoderma boninense	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ganbon1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Ganoderma;s__Ganoderma boninense	Mycocosm	Y
34475	Rhodofomes roseus CIRM-BRFM 1785 v1.0	Rhodofomes roseus	Rhodofomes roseus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fomros1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Rhodofomes;s__Rhodofomes roseus	Mycocosm	Y
34488	Conidiobolus coronatus NRRL28638 v1.0	Conidiobolus coronatus	Conidiobolus coronatus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Conco1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Zoopagomycota;c__Entomophthoromycetes;o__Entomophthorales;f__Ancylistaceae;g__Conidiobolus;s__Conidiobolus coronatus	Mycocosm	Y
35722	Parasitella parasitica v1.0	Parasitella parasitica	Parasitella parasitica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Parpar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Parasitella;s__Parasitella parasitica	Mycocosm	Y
35725	Macrophomina phaseolina MPI-SDFR-AT-0080 v1.0	Macrophomina phaseolina	Macrophomina phaseolina	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Macpha1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Macrophomina;s__Macrophomina phaseolina	Mycocosm	Y
36022	Cyberlindnera fabianii 65	Cyberlindnera fabianii	Cyberlindnera fabianii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cybfa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera;s__Cyberlindnera fabianii	Mycocosm	Y
36036	Saccharomycopsis capsularis NRRL Y-17639	Saccharomycopsis capsularis	Saccharomycopsis capsularis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sacca1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis capsularis	Mycocosm	Y
36050	Fusarium poae 2516	Fusarium poae	Fusarium poae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fuspo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium poae	Mycocosm	Y
36056	Boletus edulis P?ilba v1.0	Boletus edulis	Boletus edulis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Boledp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus edulis	Mycocosm	Y
36058	Xerocomus badius 84.06 v1.0	Imleria badia	Imleria badia	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Xerba1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Imleria;s__Imleria badia	Mycocosm	Y
36065	Cantharellus anzutake C23 v1.0	Cantharellus		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cananz1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__;s__	Mycocosm	Y
36080	Mucor circinelloides f circinelloides 1006PhL	Mucor circinelloides	Mucor circinelloides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Muccirc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor circinelloides	Mycocosm	Y
36643	Aspergillus avenaceus IBT 18842 v1.0	Aspergillus avenaceus	Aspergillus avenaceus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspave1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus avenaceus	Mycocosm	Y
